datetime,date,time,hour,day_of_week,temperature_celsius,humidity_percent,precipitation_mm,rain_mm,snowfall_cm,cloud_cover_percent,wind_speed_kmh,wind_direction_degrees,surface_pressure_hpa
2025-11-05 01:00:00,2025-11-05,01:00:00,1,Wednesday,6.0,64,0.0,0.0,0.0,29,6.4,262,1017.5
2025-11-05 02:00:00,2025-11-05,02:00:00,2,Wednesday,5.3,66,0.0,0.0,0.0,1,5.6,264,1017.5
2025-11-05 03:00:00,2025-11-05,03:00:00,3,Wednesday,5.0,67,0.0,0.0,0.0,47,5.5,243,1017.2
2025-11-05 04:00:00,2025-11-05,04:00:00,4,Wednesday,4.4,71,0.0,0.0,0.0,20,5.3,242,1017.1
2025-11-05 05:00:00,2025-11-05,05:00:00,5,Wednesday,4.0,73,0.0,0.0,0.0,5,5.2,241,1016.8
2025-11-05 06:00:00,2025-11-05,06:00:00,6,Wednesday,3.9,75,0.0,0.0,0.0,41,4.9,234,1016.6
2025-11-05 07:00:00,2025-11-05,07:00:00,7,Wednesday,4.7,74,0.0,0.0,0.0,72,5.9,232,1016.2
2025-11-05 08:00:00,2025-11-05,08:00:00,8,Wednesday,6.3,71,0.0,0.0,0.0,100,7.1,196,1015.7
2025-11-05 09:00:00,2025-11-05,09:00:00,9,Wednesday,7.4,69,0.0,0.0,0.0,94,6.0,197,1014.9
2025-11-05 10:00:00,2025-11-05,10:00:00,10,Wednesday,9.7,63,0.0,0.0,0.0,82,5.4,188,1013.6
2025-11-05 11:00:00,2025-11-05,11:00:00,11,Wednesday,12.5,52,0.0,0.0,0.0,75,7.6,183,1011.7
2025-11-05 12:00:00,2025-11-05,12:00:00,12,Wednesday,14.9,42,0.0,0.0,0.0,67,11.1,173,1009.2
2025-11-05 13:00:00,2025-11-05,13:00:00,13,Wednesday,17.0,26,0.0,0.0,0.0,68,15.0,190,1006.5
2025-11-05 14:00:00,2025-11-05,14:00:00,14,Wednesday,18.1,27,0.0,0.0,0.0,80,13.2,200,1004.5
2025-11-05 15:00:00,2025-11-05,15:00:00,15,Wednesday,18.2,32,0.0,0.0,0.0,99,12.8,214,1003.0
2025-11-05 16:00:00,2025-11-05,16:00:00,16,Wednesday,17.1,40,0.0,0.0,0.0,97,15.6,219,1001.8
2025-11-05 17:00:00,2025-11-05,17:00:00,17,Wednesday,15.9,49,0.0,0.0,0.0,100,15.3,216,1000.8
2025-11-05 18:00:00,2025-11-05,18:00:00,18,Wednesday,15.5,50,0.0,0.0,0.0,85,16.6,223,999.9
2025-11-05 19:00:00,2025-11-05,19:00:00,19,Wednesday,15.6,50,0.0,0.0,0.0,46,17.8,225,999.3
2025-11-05 20:00:00,2025-11-05,20:00:00,20,Wednesday,16.1,49,0.0,0.0,0.0,34,18.9,230,998.1
2025-11-05 21:00:00,2025-11-05,21:00:00,21,Wednesday,16.4,48,0.0,0.0,0.0,80,19.5,239,997.5
2025-11-05 22:00:00,2025-11-05,22:00:00,22,Wednesday,15.6,53,0.0,0.0,0.0,97,20.6,276,998.3
2025-11-05 23:00:00,2025-11-05,23:00:00,23,Wednesday,13.6,74,1.6,1.6,0.0,100,19.4,290,999.8
2025-11-06 00:00:00,2025-11-06,00:00:00,0,Thursday,12.5,64,0.0,0.0,0.0,2,20.7,287,1001.6
2025-11-06 01:00:00,2025-11-06,01:00:00,1,Thursday,11.4,52,0.0,0.0,0.0,15,23.4,297,1003.0
2025-11-06 02:00:00,2025-11-06,02:00:00,2,Thursday,10.1,55,0.0,0.0,0.0,1,22.4,299,1004.6
2025-11-06 03:00:00,2025-11-06,03:00:00,3,Thursday,9.0,59,0.0,0.0,0.0,56,21.9,302,1006.1
2025-11-06 04:00:00,2025-11-06,04:00:00,4,Thursday,8.4,62,0.0,0.0,0.0,38,19.0,301,1007.1
2025-11-06 05:00:00,2025-11-06,05:00:00,5,Thursday,7.9,64,0.0,0.0,0.0,27,16.5,300,1008.4
2025-11-06 06:00:00,2025-11-06,06:00:00,6,Thursday,7.5,66,0.0,0.0,0.0,28,14.3,295,1009.5
2025-11-06 07:00:00,2025-11-06,07:00:00,7,Thursday,7.8,60,0.0,0.0,0.0,9,15.0,290,1010.9
2025-11-06 08:00:00,2025-11-06,08:00:00,8,Thursday,8.6,58,0.0,0.0,0.0,9,12.8,284,1012.1
2025-11-06 09:00:00,2025-11-06,09:00:00,9,Thursday,9.4,52,0.0,0.0,0.0,3,17.6,296,1012.7
2025-11-06 10:00:00,2025-11-06,10:00:00,10,Thursday,10.3,44,0.0,0.0,0.0,23,22.4,314,1013.4
2025-11-06 11:00:00,2025-11-06,11:00:00,11,Thursday,11.1,36,0.0,0.0,0.0,58,22.8,313,1013.7
2025-11-06 12:00:00,2025-11-06,12:00:00,12,Thursday,11.4,36,0.0,0.0,0.0,46,21.9,312,1013.6
2025-11-06 13:00:00,2025-11-06,13:00:00,13,Thursday,11.6,36,0.0,0.0,0.0,100,20.7,303,1014.0
2025-11-06 14:00:00,2025-11-06,14:00:00,14,Thursday,11.4,35,0.0,0.0,0.0,89,20.1,306,1014.2
2025-11-06 15:00:00,2025-11-06,15:00:00,15,Thursday,10.9,36,0.0,0.0,0.0,75,18.7,305,1014.7
2025-11-06 16:00:00,2025-11-06,16:00:00,16,Thursday,10.3,39,0.0,0.0,0.0,5,14.7,306,1015.3
2025-11-06 17:00:00,2025-11-06,17:00:00,17,Thursday,8.9,46,0.0,0.0,0.0,19,8.8,303,1015.8
2025-11-06 18:00:00,2025-11-06,18:00:00,18,Thursday,7.9,53,0.0,0.0,0.0,100,6.4,313,1016.2
2025-11-06 19:00:00,2025-11-06,19:00:00,19,Thursday,7.1,51,0.0,0.0,0.0,100,7.8,341,1016.9
2025-11-06 20:00:00,2025-11-06,20:00:00,20,Thursday,6.6,56,0.0,0.0,0.0,100,5.7,342,1017.5
2025-11-06 21:00:00,2025-11-06,21:00:00,21,Thursday,5.8,64,0.0,0.0,0.0,80,4.1,331,1017.8
2025-11-06 22:00:00,2025-11-06,22:00:00,22,Thursday,5.2,67,0.0,0.0,0.0,55,1.9,292,1018.0
2025-11-06 23:00:00,2025-11-06,23:00:00,23,Thursday,4.8,69,0.0,0.0,0.0,27,1.4,270,1017.9
2025-11-07 00:00:00,2025-11-07,00:00:00,0,Friday,4.1,74,0.0,0.0,0.0,86,2.1,239,1017.6
2025-11-07 01:00:00,2025-11-07,01:00:00,1,Friday,3.2,80,0.0,0.0,0.0,80,3.5,255,1017.5
2025-11-07 02:00:00,2025-11-07,02:00:00,2,Friday,2.3,83,0.0,0.0,0.0,84,3.2,236,1017.3
2025-11-07 03:00:00,2025-11-07,03:00:00,3,Friday,1.9,88,0.0,0.0,0.0,100,3.3,229,1017.0
2025-11-07 04:00:00,2025-11-07,04:00:00,4,Friday,1.8,89,0.0,0.0,0.0,98,2.6,236,1016.8
2025-11-07 05:00:00,2025-11-07,05:00:00,5,Friday,1.6,89,0.0,0.0,0.0,33,1.8,225,1016.5
2025-11-07 06:00:00,2025-11-07,06:00:00,6,Friday,1.7,84,0.0,0.0,0.0,52,2.1,250,1016.0
2025-11-07 07:00:00,2025-11-07,07:00:00,7,Friday,2.7,81,0.0,0.0,0.0,98,1.9,236,1015.8
2025-11-07 08:00:00,2025-11-07,08:00:00,8,Friday,4.5,72,0.0,0.0,0.0,100,5.8,210,1015.3
2025-11-07 09:00:00,2025-11-07,09:00:00,9,Friday,6.9,64,0.0,0.0,0.0,100,2.0,185,1014.6
2025-11-07 10:00:00,2025-11-07,10:00:00,10,Friday,8.9,57,0.0,0.0,0.0,99,5.6,195,1013.8
2025-11-07 11:00:00,2025-11-07,11:00:00,11,Friday,11.1,48,0.0,0.0,0.0,100,9.2,192,1012.9
2025-11-07 12:00:00,2025-11-07,12:00:00,12,Friday,12.8,42,0.0,0.0,0.0,96,11.5,180,1010.9
2025-11-07 13:00:00,2025-11-07,13:00:00,13,Friday,14.5,35,0.0,0.0,0.0,100,17.1,182,1009.2
2025-11-07 14:00:00,2025-11-07,14:00:00,14,Friday,15.2,37,0.0,0.0,0.0,100,18.0,187,1007.5
2025-11-07 15:00:00,2025-11-07,15:00:00,15,Friday,15.3,40,0.0,0.0,0.0,100,17.3,182,1006.2
2025-11-07 16:00:00,2025-11-07,16:00:00,16,Friday,14.0,49,0.0,0.0,0.0,100,18.2,171,1005.4
2025-11-07 17:00:00,2025-11-07,17:00:00,17,Friday,13.2,53,0.0,0.0,0.0,100,16.8,178,1004.4
2025-11-07 18:00:00,2025-11-07,18:00:00,18,Friday,12.8,56,0.0,0.0,0.0,100,14.2,182,1004.0
2025-11-07 19:00:00,2025-11-07,19:00:00,19,Friday,12.6,58,0.0,0.0,0.0,100,14.1,185,1003.6
2025-11-07 20:00:00,2025-11-07,20:00:00,20,Friday,12.9,56,0.0,0.0,0.0,100,13.6,197,1003.3
2025-11-07 21:00:00,2025-11-07,21:00:00,21,Friday,13.2,53,0.0,0.0,0.0,100,14.2,209,1002.8
2025-11-07 22:00:00,2025-11-07,22:00:00,22,Friday,13.3,54,0.0,0.0,0.0,100,14.8,211,1002.3
2025-11-07 23:00:00,2025-11-07,23:00:00,23,Friday,13.5,58,0.0,0.0,0.0,100,15.2,210,1001.7
2025-11-08 00:00:00,2025-11-08,00:00:00,0,Saturday,13.2,68,0.1,0.1,0.0,100,13.0,211,1000.9
2025-11-08 01:00:00,2025-11-08,01:00:00,1,Saturday,12.5,82,0.4,0.4,0.0,100,13.8,227,1000.7
2025-11-08 02:00:00,2025-11-08,02:00:00,2,Saturday,12.3,90,1.2,1.2,0.0,90,13.9,232,1000.4
2025-11-08 03:00:00,2025-11-08,03:00:00,3,Saturday,12.2,93,1.0,1.0,0.0,100,11.5,238,1000.2
2025-11-08 04:00:00,2025-11-08,04:00:00,4,Saturday,12.2,94,1.1,1.1,0.0,100,10.2,239,1000.2
2025-11-08 05:00:00,2025-11-08,05:00:00,5,Saturday,12.1,95,0.4,0.4,0.0,100,9.8,252,1000.7
2025-11-08 06:00:00,2025-11-08,06:00:00,6,Saturday,11.7,95,0.4,0.4,0.0,100,8.4,261,1000.8
2025-11-08 07:00:00,2025-11-08,07:00:00,7,Saturday,12.0,94,0.2,0.2,0.0,94,9.6,265,1001.5
2025-11-08 08:00:00,2025-11-08,08:00:00,8,Saturday,12.8,91,0.0,0.0,0.0,97,9.4,262,1002.6
2025-11-08 09:00:00,2025-11-08,09:00:00,9,Saturday,13.8,87,0.0,0.0,0.0,1,6.3,265,1003.3
2025-11-08 10:00:00,2025-11-08,10:00:00,10,Saturday,15.6,72,0.0,0.0,0.0,0,8.3,288,1003.9
2025-11-08 11:00:00,2025-11-08,11:00:00,11,Saturday,16.5,64,0.0,0.0,0.0,0,7.7,291,1004.0
2025-11-08 12:00:00,2025-11-08,12:00:00,12,Saturday,17.2,56,0.0,0.0,0.0,0,8.0,295,1003.9
2025-11-08 13:00:00,2025-11-08,13:00:00,13,Saturday,18.1,49,0.0,0.0,0.0,5,9.6,287,1004.0
2025-11-08 14:00:00,2025-11-08,14:00:00,14,Saturday,18.4,45,0.0,0.0,0.0,3,8.7,302,1003.8
2025-11-08 15:00:00,2025-11-08,15:00:00,15,Saturday,18.2,45,0.0,0.0,0.0,17,8.6,300,1004.4
2025-11-08 16:00:00,2025-11-08,16:00:00,16,Saturday,17.0,54,0.0,0.0,0.0,37,4.3,318,1005.2
2025-11-08 17:00:00,2025-11-08,17:00:00,17,Saturday,15.4,63,0.0,0.0,0.0,68,1.8,323,1005.7
2025-11-08 18:00:00,2025-11-08,18:00:00,18,Saturday,14.4,66,0.0,0.0,0.0,100,2.2,336,1006.7
2025-11-08 19:00:00,2025-11-08,19:00:00,19,Saturday,13.1,70,0.0,0.0,0.0,100,3.1,28,1007.2
2025-11-08 20:00:00,2025-11-08,20:00:00,20,Saturday,12.5,72,0.0,0.0,0.0,100,4.2,70,1007.8
2025-11-08 21:00:00,2025-11-08,21:00:00,21,Saturday,12.1,72,0.0,0.0,0.0,100,5.0,90,1008.1
2025-11-08 22:00:00,2025-11-08,22:00:00,22,Saturday,11.8,72,0.0,0.0,0.0,99,5.8,99,1008.0
2025-11-08 23:00:00,2025-11-08,23:00:00,23,Saturday,11.4,71,0.0,0.0,0.0,55,5.9,113,1008.1
2025-11-09 00:00:00,2025-11-09,00:00:00,0,Sunday,11.1,71,0.0,0.0,0.0,77,6.5,118,1008.2
2025-11-09 01:00:00,2025-11-09,01:00:00,1,Sunday,10.5,74,0.0,0.0,0.0,27,2.8,63,1008.5
2025-11-09 02:00:00,2025-11-09,02:00:00,2,Sunday,9.5,80,0.0,0.0,0.0,42,2.3,39,1008.4
2025-11-09 03:00:00,2025-11-09,03:00:00,3,Sunday,9.1,85,0.0,0.0,0.0,28,1.9,17,1008.1
2025-11-09 04:00:00,2025-11-09,04:00:00,4,Sunday,8.4,89,0.0,0.0,0.0,56,1.9,41,1007.9
2025-11-09 05:00:00,2025-11-09,05:00:00,5,Sunday,9.0,90,0.0,0.0,0.0,43,2.8,140,1007.6
2025-11-09 06:00:00,2025-11-09,06:00:00,6,Sunday,9.2,88,0.0,0.0,0.0,66,3.2,177,1007.6
2025-11-09 07:00:00,2025-11-09,07:00:00,7,Sunday,9.7,84,0.0,0.0,0.0,25,2.1,308,1008.0
2025-11-09 08:00:00,2025-11-09,08:00:00,8,Sunday,10.8,84,0.0,0.0,0.0,66,4.9,352,1008.1
2025-11-09 09:00:00,2025-11-09,09:00:00,9,Sunday,13.2,78,0.0,0.0,0.0,100,3.6,20,1007.8
2025-11-09 10:00:00,2025-11-09,10:00:00,10,Sunday,14.0,80,0.0,0.0,0.0,100,3.3,49,1007.3
2025-11-09 11:00:00,2025-11-09,11:00:00,11,Sunday,15.5,78,0.0,0.0,0.0,100,13.6,136,1006.4
2025-11-09 12:00:00,2025-11-09,12:00:00,12,Sunday,15.2,82,0.0,0.0,0.0,100,12.4,138,1005.2
2025-11-09 13:00:00,2025-11-09,13:00:00,13,Sunday,15.1,87,0.0,0.0,0.0,99,12.8,140,1004.5
2025-11-09 14:00:00,2025-11-09,14:00:00,14,Sunday,16.2,83,0.0,0.0,0.0,98,16.5,139,1003.8
2025-11-09 15:00:00,2025-11-09,15:00:00,15,Sunday,15.7,88,0.0,0.0,0.0,96,13.5,133,1002.9
2025-11-09 16:00:00,2025-11-09,16:00:00,16,Sunday,15.3,91,0.1,0.1,0.0,100,12.4,131,1002.3
2025-11-09 17:00:00,2025-11-09,17:00:00,17,Sunday,14.8,94,0.0,0.0,0.0,100,9.6,131,1002.2
2025-11-09 18:00:00,2025-11-09,18:00:00,18,Sunday,14.7,95,0.1,0.1,0.0,100,5.4,138,1002.4
2025-11-09 19:00:00,2025-11-09,19:00:00,19,Sunday,14.4,97,0.0,0.0,0.0,100,3.1,103,1002.8
2025-11-09 20:00:00,2025-11-09,20:00:00,20,Sunday,14.1,98,0.0,0.0,0.0,100,3.2,87,1002.3
2025-11-09 21:00:00,2025-11-09,21:00:00,21,Sunday,13.7,99,0.0,0.0,0.0,100,2.4,153,1002.2
2025-11-09 22:00:00,2025-11-09,22:00:00,22,Sunday,13.5,100,0.0,0.0,0.0,100,2.3,219,1002.0
2025-11-09 23:00:00,2025-11-09,23:00:00,23,Sunday,13.7,100,0.1,0.1,0.0,100,4.3,246,1002.2
2025-11-10 00:00:00,2025-11-10,00:00:00,0,Monday,13.4,99,1.0,1.0,0.0,100,6.2,296,1001.6
2025-11-10 01:00:00,2025-11-10,01:00:00,1,Monday,13.3,98,1.4,1.4,0.0,100,10.0,219,1002.6
2025-11-10 02:00:00,2025-11-10,02:00:00,2,Monday,13.0,95,2.0,2.0,0.0,100,9.9,279,1001.6
2025-11-10 03:00:00,2025-11-10,03:00:00,3,Monday,12.8,91,1.8,1.8,0.0,100,9.8,302,1001.5
2025-11-10 04:00:00,2025-11-10,04:00:00,4,Monday,12.5,90,0.1,0.1,0.0,100,5.9,317,1001.2
2025-11-10 05:00:00,2025-11-10,05:00:00,5,Monday,11.8,92,0.0,0.0,0.0,100,1.7,342,1001.1
2025-11-10 06:00:00,2025-11-10,06:00:00,6,Monday,11.7,95,0.5,0.5,0.0,100,4.4,263,1000.9
2025-11-10 07:00:00,2025-11-10,07:00:00,7,Monday,11.7,97,0.3,0.3,0.0,100,3.4,183,1001.8
2025-11-10 08:00:00,2025-11-10,08:00:00,8,Monday,11.9,97,0.0,0.0,0.0,78,3.9,227,1001.6
2025-11-10 09:00:00,2025-11-10,09:00:00,9,Monday,12.8,93,0.1,0.1,0.0,100,5.1,287,1001.2
2025-11-10 10:00:00,2025-11-10,10:00:00,10,Monday,12.5,91,0.2,0.2,0.0,100,7.0,325,1000.5
2025-11-10 11:00:00,2025-11-10,11:00:00,11,Monday,12.1,85,0.5,0.5,0.0,100,12.7,309,999.8
2025-11-10 12:00:00,2025-11-10,12:00:00,12,Monday,11.1,82,3.1,3.1,0.0,92,12.2,323,998.6
2025-11-10 13:00:00,2025-11-10,13:00:00,13,Monday,10.4,85,0.3,0.3,0.0,100,11.9,300,998.4
2025-11-10 14:00:00,2025-11-10,14:00:00,14,Monday,10.4,84,0.5,0.5,0.0,68,10.7,303,998.2
2025-11-10 15:00:00,2025-11-10,15:00:00,15,Monday,10.5,74,0.0,0.0,0.0,31,13.3,306,998.0
2025-11-10 16:00:00,2025-11-10,16:00:00,16,Monday,9.0,64,0.0,0.0,0.0,26,15.7,307,999.0
2025-11-10 17:00:00,2025-11-10,17:00:00,17,Monday,6.6,67,0.0,0.0,0.0,15,17.3,303,999.9
2025-11-10 18:00:00,2025-11-10,18:00:00,18,Monday,5.1,68,0.0,0.0,0.0,4,17.2,302,1000.7
2025-11-10 19:00:00,2025-11-10,19:00:00,19,Monday,4.2,68,0.0,0.0,0.0,1,15.9,293,1001.3
2025-11-10 20:00:00,2025-11-10,20:00:00,20,Monday,3.3,69,0.0,0.0,0.0,0,14.7,289,1001.7
2025-11-10 21:00:00,2025-11-10,21:00:00,21,Monday,2.5,69,0.0,0.0,0.0,20,14.4,286,1002.2
2025-11-10 22:00:00,2025-11-10,22:00:00,22,Monday,2.1,67,0.0,0.0,0.0,98,16.3,287,1002.7
2025-11-10 23:00:00,2025-11-10,23:00:00,23,Monday,1.6,62,0.0,0.0,0.0,66,16.7,288,1002.5
2025-11-11 00:00:00,2025-11-11,00:00:00,0,Tuesday,1.1,61,0.0,0.0,0.0,5,15.4,287,1002.7
2025-11-11 01:00:00,2025-11-11,01:00:00,1,Tuesday,0.9,61,0.0,0.0,0.0,17,15.1,278,1002.7
2025-11-11 02:00:00,2025-11-11,02:00:00,2,Tuesday,0.6,62,0.0,0.0,0.0,17,12.7,277,1002.8
2025-11-11 03:00:00,2025-11-11,03:00:00,3,Tuesday,0.7,63,0.0,0.0,0.0,92,11.3,271,1002.7
2025-11-11 04:00:00,2025-11-11,04:00:00,4,Tuesday,0.7,62,0.0,0.0,0.0,84,10.6,269,1002.2
2025-11-11 05:00:00,2025-11-11,05:00:00,5,Tuesday,0.8,59,0.0,0.0,0.0,100,10.3,265,1001.9
2025-11-11 06:00:00,2025-11-11,06:00:00,6,Tuesday,1.0,58,0.0,0.0,0.0,100,13.8,264,1002.0
2025-11-11 07:00:00,2025-11-11,07:00:00,7,Tuesday,1.0,60,0.0,0.0,0.0,23,15.2,260,1002.2
2025-11-11 08:00:00,2025-11-11,08:00:00,8,Tuesday,1.3,62,0.0,0.0,0.0,18,16.2,256,1002.7
2025-11-11 09:00:00,2025-11-11,09:00:00,9,Tuesday,2.0,52,0.0,0.0,0.0,84,24.2,283,1003.2
2025-11-11 10:00:00,2025-11-11,10:00:00,10,Tuesday,2.4,51,0.1,0.0,0.07,76,24.3,278,1003.3
2025-11-11 11:00:00,2025-11-11,11:00:00,11,Tuesday,2.3,55,0.1,0.0,0.07,97,23.0,269,1003.0
2025-11-11 12:00:00,2025-11-11,12:00:00,12,Tuesday,2.4,61,0.1,0.0,0.07,46,23.6,255,1002.3
2025-11-11 13:00:00,2025-11-11,13:00:00,13,Tuesday,3.5,48,0.0,0.0,0.0,100,28.2,282,1002.3
2025-11-11 14:00:00,2025-11-11,14:00:00,14,Tuesday,3.0,56,0.2,0.0,0.14,98,23.9,282,1002.6
2025-11-11 15:00:00,2025-11-11,15:00:00,15,Tuesday,4.0,50,0.0,0.0,0.0,97,24.9,286,1002.8
2025-11-11 16:00:00,2025-11-11,16:00:00,16,Tuesday,4.2,51,0.0,0.0,0.0,45,19.9,275,1003.5
2025-11-11 17:00:00,2025-11-11,17:00:00,17,Tuesday,3.7,55,0.0,0.0,0.0,60,17.4,263,1004.9
2025-11-11 18:00:00,2025-11-11,18:00:00,18,Tuesday,3.4,61,0.0,0.0,0.0,76,17.8,258,1006.5
2025-11-11 19:00:00,2025-11-11,19:00:00,19,Tuesday,3.5,60,0.0,0.0,0.0,100,19.0,263,1007.0
2025-11-11 20:00:00,2025-11-11,20:00:00,20,Tuesday,3.8,62,0.0,0.0,0.0,82,19.3,267,1007.4
2025-11-11 21:00:00,2025-11-11,21:00:00,21,Tuesday,3.6,62,0.0,0.0,0.0,45,16.2,260,1008.1
2025-11-11 22:00:00,2025-11-11,22:00:00,22,Tuesday,3.2,62,0.0,0.0,0.0,55,14.7,251,1008.4
2025-11-11 23:00:00,2025-11-11,23:00:00,23,Tuesday,2.7,64,0.0,0.0,0.0,48,15.6,251,1008.9
2025-11-12 00:00:00,2025-11-12,00:00:00,0,Wednesday,2.4,65,0.0,0.0,0.0,74,14.7,242,1009.3
2025-11-12 01:00:00,2025-11-12,01:00:00,1,Wednesday,2.4,64,0.0,0.0,0.0,95,14.8,240,1009.0
2025-11-12 02:00:00,2025-11-12,02:00:00,2,Wednesday,2.3,62,0.0,0.0,0.0,100,14.5,242,1009.0
2025-11-12 03:00:00,2025-11-12,03:00:00,3,Wednesday,2.4,60,0.0,0.0,0.0,100,13.5,240,1008.6
2025-11-12 04:00:00,2025-11-12,04:00:00,4,Wednesday,2.4,61,0.0,0.0,0.0,100,12.5,238,1008.3
2025-11-12 05:00:00,2025-11-12,05:00:00,5,Wednesday,2.4,62,0.0,0.0,0.0,100,12.7,239,1007.8
2025-11-12 06:00:00,2025-11-12,06:00:00,6,Wednesday,2.3,64,0.0,0.0,0.0,40,9.8,224,1007.2
2025-11-12 07:00:00,2025-11-12,07:00:00,7,Wednesday,2.1,67,0.0,0.0,0.0,93,5.8,185,1007.0
2025-11-12 08:00:00,2025-11-12,08:00:00,8,Wednesday,3.2,67,0.0,0.0,0.0,98,8.6,181,1006.8
2025-11-12 09:00:00,2025-11-12,09:00:00,9,Wednesday,4.1,63,0.0,0.0,0.0,99,8.0,203,1006.2
2025-11-12 10:00:00,2025-11-12,10:00:00,10,Wednesday,5.0,60,0.0,0.0,0.0,100,8.3,214,1005.6
2025-11-12 11:00:00,2025-11-12,11:00:00,11,Wednesday,6.2,58,0.0,0.0,0.0,100,7.3,211,1004.9
2025-11-12 12:00:00,2025-11-12,12:00:00,12,Wednesday,7.2,58,0.0,0.0,0.0,97,7.3,190,1003.5
2025-11-12 13:00:00,2025-11-12,13:00:00,13,Wednesday,9.0,43,0.0,0.0,0.0,50,14.4,257,1002.8
2025-11-12 14:00:00,2025-11-12,14:00:00,14,Wednesday,9.1,45,0.0,0.0,0.0,100,14.8,260,1002.6
2025-11-12 15:00:00,2025-11-12,15:00:00,15,Wednesday,8.2,52,0.0,0.0,0.0,98,7.1,251,1002.7
2025-11-12 16:00:00,2025-11-12,16:00:00,16,Wednesday,8.4,54,0.0,0.0,0.0,100,10.7,241,1003.0
2025-11-12 17:00:00,2025-11-12,17:00:00,17,Wednesday,8.1,56,0.0,0.0,0.0,99,9.5,245,1002.9
2025-11-12 18:00:00,2025-11-12,18:00:00,18,Wednesday,7.6,60,0.0,0.0,0.0,20,8.8,235,1003.0
2025-11-12 19:00:00,2025-11-12,19:00:00,19,Wednesday,7.5,60,0.0,0.0,0.0,99,13.0,246,1004.0
2025-11-12 20:00:00,2025-11-12,20:00:00,20,Wednesday,8.3,64,0.0,0.0,0.0,100,12.6,265,1004.5
2025-11-12 21:00:00,2025-11-12,21:00:00,21,Wednesday,8.3,67,0.0,0.0,0.0,73,12.4,261,1004.8
2025-11-12 22:00:00,2025-11-12,22:00:00,22,Wednesday,7.9,68,0.0,0.0,0.0,3,13.7,261,1005.0
2025-11-12 23:00:00,2025-11-12,23:00:00,23,Wednesday,7.2,72,0.0,0.0,0.0,7,12.4,254,1005.2
2025-11-13 00:00:00,2025-11-13,00:00:00,0,Thursday,6.4,75,0.0,0.0,0.0,14,11.8,246,1005.6
2025-11-13 01:00:00,2025-11-13,01:00:00,1,Thursday,6.3,73,0.0,0.0,0.0,2,12.4,251,1005.9
2025-11-13 02:00:00,2025-11-13,02:00:00,2,Thursday,6.2,73,0.0,0.0,0.0,36,12.0,253,1006.3
2025-11-13 03:00:00,2025-11-13,03:00:00,3,Thursday,6.4,73,0.0,0.0,0.0,1,14.1,267,1006.5
2025-11-13 04:00:00,2025-11-13,04:00:00,4,Thursday,6.5,74,0.0,0.0,0.0,0,13.0,271,1006.8
2025-11-13 05:00:00,2025-11-13,05:00:00,5,Thursday,6.2,77,0.0,0.0,0.0,1,12.1,267,1007.1
2025-11-13 06:00:00,2025-11-13,06:00:00,6,Thursday,5.6,80,0.0,0.0,0.0,86,11.1,262,1007.1
2025-11-13 07:00:00,2025-11-13,07:00:00,7,Thursday,6.7,69,0.0,0.0,0.0,19,12.6,256,1007.6
2025-11-13 08:00:00,2025-11-13,08:00:00,8,Thursday,7.5,67,0.0,0.0,0.0,18,14.3,263,1008.2
2025-11-13 09:00:00,2025-11-13,09:00:00,9,Thursday,8.8,64,0.0,0.0,0.0,68,13.7,257,1008.0
2025-11-13 10:00:00,2025-11-13,10:00:00,10,Thursday,7.4,69,0.1,0.1,0.0,97,17.2,265,1008.2
2025-11-13 11:00:00,2025-11-13,11:00:00,11,Thursday,7.1,71,1.2,1.2,0.0,82,14.8,306,1008.0
2025-11-13 12:00:00,2025-11-13,12:00:00,12,Thursday,8.1,71,0.5,0.5,0.0,7,11.7,272,1007.0
2025-11-13 13:00:00,2025-11-13,13:00:00,13,Thursday,9.9,48,0.0,0.0,0.0,77,19.8,301,1007.4
2025-11-13 14:00:00,2025-11-13,14:00:00,14,Thursday,10.3,43,0.0,0.0,0.0,24,21.1,299,1007.5
2025-11-13 15:00:00,2025-11-13,15:00:00,15,Thursday,9.6,49,0.0,0.0,0.0,20,19.3,294,1008.4
2025-11-13 16:00:00,2025-11-13,16:00:00,16,Thursday,8.8,49,0.0,0.0,0.0,9,17.8,296,1009.3
2025-11-13 17:00:00,2025-11-13,17:00:00,17,Thursday,7.5,55,0.0,0.0,0.0,1,13.8,299,1010.4
2025-11-13 18:00:00,2025-11-13,18:00:00,18,Thursday,6.8,58,0.0,0.0,0.0,2,11.1,293,1010.8
2025-11-13 19:00:00,2025-11-13,19:00:00,19,Thursday,6.5,60,0.0,0.0,0.0,0,7.5,281,1011.5
2025-11-13 20:00:00,2025-11-13,20:00:00,20,Thursday,6.3,58,0.0,0.0,0.0,0,10.5,278,1011.8
2025-11-13 21:00:00,2025-11-13,21:00:00,21,Thursday,5.8,59,0.0,0.0,0.0,10,9.1,279,1012.0
2025-11-13 22:00:00,2025-11-13,22:00:00,22,Thursday,4.9,66,0.0,0.0,0.0,24,6.8,281,1012.5
2025-11-13 23:00:00,2025-11-13,23:00:00,23,Thursday,4.0,74,0.0,0.0,0.0,38,4.9,298,1012.5
2025-11-14 00:00:00,2025-11-14,00:00:00,0,Friday,4.1,71,0.0,0.0,0.0,6,7.5,280,1012.5
2025-11-14 01:00:00,2025-11-14,01:00:00,1,Friday,4.4,70,0.0,0.0,0.0,3,10.8,291,1012.7
